MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontage_na,MasVnrArea_na,GarageYrBlt_na
0.4545454545454546,0.0,0.5957172810873843,0.3522806255838382,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.047619047619047616,0.2,0.0,1.0,0.2,0.2222222222222222,0.0,0.6911764705882353,0.459016393442623,1.0,0.0,0.7000000000000001,0.6000000000000001,0.3333333333333333,0.0,0.0,0.25,0.5,0.33333333333333337,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.4336472602739726,0.16579378068739772,1.0,0.33333333333333337,0.0,1.0,0.41988335178549496,0.0,1.0,0.5374401404572731,0.0,0.0,0.3333333333333333,0.0,0.25,0.5,0.0,0.33333333333333337,1.0,0.0,0.0,0.75,0.2829719776785372,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,1.0,0.0,0.8181818181818182,0.75,0.3333333333333333,0.0,0.0,0.0,1.0
0.8181818181818182,0.6666666666666666,0.356374729510597,0.3472198920753349,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.2857142857142857,0.2,1.0,1.0,0.8,0.4444444444444445,0.4285714285714285,0.29411764705882354,0.6721311475409837,1.0,0.0,0.4,0.5,0.3333333333333333,0.0,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.6000000000000001,0.04429482636428066,0.2,1.0,0.0898972602739726,0.155810147299509,1.0,0.9999999999999999,1.0,1.0,0.4874451488813354,0.0,0.0,0.45565184917157486,0.0,0.0,0.3333333333333333,0.0,0.375,0.5,0.33333333333333337,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.75,0.37383177570093457,0.0,0.25,0.22708039492242596,0.5,0.5,1.0,0.0,0.11517367458866545,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636363636364,0.5,0.6666666666666666,0.75,0.0,0.0,0.0
0.4545454545454546,0.3333333333333333,0.356374729510597,0.3596362838895073,1.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.19047619047619047,0.4,1.0,1.0,0.2,0.3333333333333333,0.7142857142857143,0.7352941176470588,0.11475409836065574,0.0,0.0,0.30000000000000004,0.2,0.3333333333333333,0.0,0.33333333333333337,0.5,0.25,0.33333333333333337,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,0.09427168576104747,1.0,0.6666666666666666,1.0,1.0,0.326747076696734,0.1685230024213075,0.0,0.4342788933326669,0.0,0.0,0.3333333333333333,0.0,0.375,0.5,0.33333333333333337,0.41666666666666663,0.25,0.0,0.0,0.75,0.2923177720710606,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.29250457038391225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75,0.0,0.0,1.0
0.2727272727272727,0.3333333333333333,0.24764200147754112,0.13299511989141277,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.0,0.4,1.0,0.75,1.0,0.4444444444444445,0.5714285714285714,0.21323529411764705,0.49180327868852464,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0.33333333333333337,0.5,1.0,0.33333333333333337,0.6666666666666667,0.0,0.8,0.09709425939050319,0.4000000000000001,1.0,0.015410958904109588,0.12389525368248773,1.0,0.9999999999999999,1.0,1.0,0.3854921737941339,0.26634382566585957,0.0,0.5254154811311742,0.0,0.0,0.6666666666666666,0.0,0.5,0.5,0.33333333333333337,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.75,0.27102803738317754,0.5,0.25,0.23695345557122707,0.5,0.5,1.0,0.14130434782608695,0.04753199268738574,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454545454545454,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
0.0,0.3333333333333333,0.3284263672070855,0.29001956773435,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.14285714285714285,0.4,1.0,1.0,0.8,0.1111111111111111,0.14285714285714285,0.5367647058823529,0.9836065573770493,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.25,0.25,0.33333333333333337,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.11301369863013698,0.04320785597381342,0.0,0.0,0.0,0.6666666666666666,0.33055045899390034,0.0,0.0,0.3089905156113266,0.0,0.0,0.3333333333333333,0.0,0.125,0.5,0.0,0.16666666666666666,0.0,0.3333333333333333,0.2,0.75,0.2829719776785372,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.3333333333333333,0.75,0.0,0.0,1.0
0.0,0.6666666666666666,0.38858111692291897,0.26617218997929837,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,1.0,0.19047619047619047,0.4,1.0,1.0,0.8,0.4444444444444445,0.5714285714285714,0.625,0.639344262295082,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.33333333333333337,0.5,0.25,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.4593321917808219,0.1756137479541735,1.0,0.9999999999999999,1.0,1.0,0.44165925400325534,0.0,0.0,0.41285231015667057,0.0,0.0,0.3333333333333333,0.0,0.25,0.5,0.33333333333333337,0.16666666666666666,1.0,0.0,0.0,0.25,0.35514018691588783,0.0,0.25,0.229901269393512,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.0,0.6666666666666666,0.0,0.0,0.0,0.0
0.2727272727272727,0.3333333333333333,0.04942530403908929,0.0748272711611273,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.47619047619047616,0.4,1.0,0.5,1.0,0.5555555555555556,0.5714285714285714,0.20588235294117646,0.4754098360655738,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.33333333333333337,0.75,0.5,0.6666666666666666,0.6666666666666667,0.0,0.2,0.014351523742026931,1.0000000000000002,1.0,0.009845890410958904,0.11718494271685762,1.0,0.33333333333333337,1.0,1.0,0.2885702565070205,0.4067796610169492,0.0,0.5443271252394233,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.5,0.33333333333333337,0.33333333333333337,1.0,0.3333333333333333,0.6000000000000001,0.75,0.2616822429906542,1.0,0.5,0.31875881523272215,0.5,0.5,1.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.5,0.0,0.75,0.0,0.0,0.0
0.18181818181818182,0.6666666666666666,0.48569261471700664,0.39426918175912684,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.42857142857142855,0.4,1.0,0.25,0.0,0.5555555555555556,0.4285714285714285,0.21323529411764705,0.49180327868852464,0.0,0.0,0.7000000000000001,0.7000000000000001,0.6666666666666666,0.05625,0.33333333333333337,0.5,0.5,0.6666666666666666,0.6666666666666667,1.0,1.0000000000000002,0.17274982282069454,0.0,0.0,0.0,0.1595744680851064,1.0,0.33333333333333337,1.0,1.0,0.4165061353428521,0.0,0.0,0.38933978765778576,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.5,0.33333333333333337,0.16666666666666666,1.0,0.0,0.0,0.75,0.27102803738317754,0.0,0.5,0.3554301833568406,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36363636363636365,0.0,0.6666666666666666,0.75,0.0,0.0,0.0
0.9090909090909092,0.6666666666666666,0.356374729510597,0.33869633384023157,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.5714285714285714,0.4,1.0,0.75,0.8,0.5555555555555556,0.4285714285714285,0.22794117647058823,0.5245901639344263,0.0,0.0,0.7000000000000001,0.6000000000000001,0.3333333333333333,0.0,0.33333333333333337,0.5,0.5,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.3929794520547945,0.1502454991816694,1.0,0.33333333333333337,1.0,1.0,0.38261746276824793,0.0,0.0,0.3576614821909532,0.0,0.0,0.6666666666666666,0.0,0.25,0.5,0.33333333333333337,0.24999999999999997,1.0,0.3333333333333333,0.6000000000000001,0.75,0.2897196261682243,0.0,0.25,0.1861777150916784,0.5,0.5,1.0,0.03804347826086957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2727272727272727,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
0.8181818181818182,0.6666666666666666,0.4508887432565305,0.3682835065185699,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.38095238095238093,0.4,1.0,1.0,0.8,0.4444444444444445,0.4285714285714285,0.33088235294117646,0.7540983606557378,0.0,0.0,0.4,0.5,0.3333333333333333,0.0,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.6000000000000001,0.004429482636428065,0.4000000000000001,1.0,0.105736301369863,0.1872340425531915,1.0,0.33333333333333337,1.0,1.0,0.465906398270139,0.0,0.0,0.43551794986544756,0.3333333333333333,0.0,0.3333333333333333,0.5,0.375,0.5,0.33333333333333337,0.33333333333333337,1.0,0.0,0.0,0.25,0.42990654205607476,0.0,0.25,0.23695345557122707,0.5,0.5,1.0,0.0,0.16087751371115175,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636363636364,0.5,0.0,0.75,0.0,0.0,0.0
0.2727272727272727,1.0,0.4461321553461186,0.09008449888062131,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.8095238095238095,0.4,1.0,0.5,1.0,0.5555555555555556,0.4285714285714285,0.07352941176470588,0.18032786885245902,0.0,0.0,0.2,0.1,0.6666666666666666,0.135,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,1.0000000000000002,0.06697377746279234,0.0,0.0,0.16181506849315067,0.12373158756137481,1.0,0.9999999999999999,1.0,1.0,0.3155944859641373,0.3893462469733656,0.0,0.5481710459207503,0.0,0.0,0.6666666666666666,0.5,0.375,0.5,0.6666666666666666,0.24999999999999997,1.0,0.0,0.0,0.25,0.09345794392523364,0.0,0.5,0.31029619181946405,0.5,0.5,1.0,0.0,0.05850091407678245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4545454545454545,1.0,0.6666666666666666,0.75,1.0,0.0,0.0
0.4545454545454546,0.6666666666666666,0.48569261471700664,0.40868250755689983,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.38095238095238093,0.2,1.0,1.0,0.2,0.4444444444444445,0.4285714285714285,0.3602941176470588,0.819672131147541,0.0,0.0,0.2,0.1,0.6666666666666666,0.1125,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,0.6000000000000001,0.0815024805102764,0.0,0.0,0.17722602739726026,0.1430441898527005,0.5,0.33333333333333337,1.0,0.6666666666666666,0.364029946099111,0.31476997578692495,0.0,0.5369762055993728,0.0,0.0,0.3333333333333333,0.5,0.375,0.5,0.33333333333333337,0.41666666666666663,1.0,0.0,0.0,0.75,0.4579439252336448,0.0,0.25,0.22214386459802538,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
0.18181818181818182,0.6666666666666666,0.4461321553461186,0.3959881003485357,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.0,0.38095238095238093,0.4,1.0,0.25,0.8,0.4444444444444445,0.2857142857142857,0.3161764705882353,0.7213114754098361,0.0,0.0,0.4,0.5,0.6666666666666666,0.0525,0.33333333333333337,0.5,0.5,0.33333333333333337,0.6666666666666667,0.0,1.0000000000000002,0.007087172218284905,0.4000000000000001,1.0,0.6095890410958904,0.28281505728314243,1.0,0.33333333333333337,1.0,1.0,0.6219850956066555,0.0,0.0,0.5814165134697542,0.0,0.5,0.6666666666666666,0.0,0.75,1.0,0.33333333333333337,0.6666666666666666,1.0,0.0,0.0,0.25,0.04672897196261682,0.0,0.25,0.24823695345557123,0.5,0.5,1.0,0.2105978260869565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9090909090909091,0.25,0.6666666666666666,0.75,1.0,0.0,0.0
0.09090909090909091,0.6666666666666666,0.44563844305834177,0.31569901239361364,1.0,1.0,0.0,0.3333333333333333,1.0,0.25,0.0,0.23809523809523808,0.4,1.0,0.0,1.0,0.4444444444444445,0.7142857142857143,0.7205882352941176,0.2950819672131148,0.0,0.0,0.2,0.1,0.3333333333333333,0.0,0.33333333333333337,0.5,0.5,0.6666666666666666,0.6666666666666667,1.0,1.0000000000000002,0.1716867469879518,0.0,0.0,0.06335616438356165,0.1828150572831424,1.0,0.33333333333333337,1.0,1.0,0.3398949671741214,0.25520581113801455,0.0,0.4933027056807826,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.5,0.33333333333333337,0.24999999999999997,1.0,0.0,0.0,0.75,0.27362618328601385,0.0,0.0,0.0,0.5,0.5,0.0,0.11548913043478261,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.6666666666666666,0.75,0.0,0.0,1.0
1.0,1.0,0.5776580917777061,0.4283123856973676,1.0,1.0,0.0,0.3333333333333333,1.0,0.5,0.0,0.8095238095238095,0.4,1.0,1.0,1.0,0.6666666666666665,0.4285714285714285,0.044117647058823525,0.09836065573770493,0.0,0.0,0.9,0.9,0.3333333333333333,0.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,1.0000000000000002,0.03933380581148122,0.0,0.0,0.329195205479452,0.16219312602291328,1.0,0.9999999999999999,1.0,1.0,0.4115741020344936,0.462953995157385,0.0,0.6236277852582219,0.0,0.0,0.6666666666666666,0.5,0.375,0.5,0.6666666666666666,0.5,1.0,0.3333333333333333,0.8,0.75,0.05607476635514018,0.5,0.5,0.4781382228490832,0.5,0.5,1.0,0.0,0.24862888482632542,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.36363636363636365,1.0,0.6666666666666666,0.75,0.0,0.0,0.0
0.7272727272727273,0.6666666666666666,0.38858111692291897,0.44268293261703096,1.0,0.5,0.0,0.3333333333333333,1.0,0.25,0.0,0.14285714285714285,0.4,1.0,1.0,1.0,0.5555555555555556,0.5714285714285714,0.6470588235294118,0.9508196721311476,0.5,0.0,0.30000000000000004,0.2,0.3333333333333333,0.0,0.33333333333333337,0.5,1.0,0.33333333333333337,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.3270547945205479,0.12504091653027824,1.0,0.9999999999999999,1.0,0.6666666666666666,0.43704631963286955,0.3699757869249395,0.0,0.6005428080489081,0.0,0.0,0.3333333333333333,0.0,0.375,0.5,0.33333333333333337,0.5,1.0,0.3333333333333333,0.8,0.25,0.6261682242990654,0.0,0.5,0.36671368124118475,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5454545454545454,0.25,0.6666666666666666,0.75,0.0,0.0,0.0
1.0,0.6666666666666666,0.4461321553461186,0.43521653329700327,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0,0.6190476190476191,0.4,1.0,1.0,1.0,0.6666666666666665,0.4285714285714285,0.0661764705882353,0.16393442622950818,0.0,0.0,0.4,0.5,0.6666666666666666,0.178125,0.33333333333333337,0.5,1.0,0.6666666666666666,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.4126712328767123,0.15777414075286417,1.0,0.6666666666666666,1.0,1.0,0.41233707276296494,0.6019370460048427,0.0,0.6725864095191643,0.0,0.0,0.6666666666666666,0.5,0.5,0.5,0.6666666666666666,0.5,1.0,0.3333333333333333,0.6000000000000001,1.0,0.08411214953271028,1.0,0.5,0.4527503526093089,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9090909090909091,0.0,0.6666666666666666,0.75,1.0,0.0,0.0
